Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
6193,1209593572145431321,20250609011815,303719667,29.95595,-90.07456,Central Business District,,Entire rental unit,Entire home/apt,2019-10-21,,within an hour,100%,100%,t,816,932,t,t,6,,2 baths,2.0,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Pool"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Free resort access"", ""Ceiling fan"", ""Outdoor dining area"", ""Paid parking on premises"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Elevator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Sun loungers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""HDTV with DVD player, standard cable, premium cable"", ""Kitchen"", ""Laundromat nearby"", ""Single level home"", ""Essentials"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Pool table"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Changing table"", ""Shared gym in building"", ""BBQ grill"", ""Wine glasses"", ""Sound system with Bluetooth and aux"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer""]",,3,365,3,3,365,365,3.0,365.0,t,0,0,0,0,0,0,0,0,0,,,,,,
6194,1209593689120668534,20250609011815,303719667,29.9558989545158,-90.07472200562349,Central Business District,,Entire rental unit,Entire home/apt,2019-10-21,,within an hour,100%,100%,t,816,932,t,t,8,,3.5 baths,3.0,,"[""Indoor fireplace: gas"", ""Dishes and silverware"", ""Record player"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""Fireplace guards"", ""Free resort access"", ""Ceiling fan"", ""Outdoor dining area"", ""Shared outdoor pool - available all year, heated, rooftop"", ""Paid parking on premises"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Beach essentials"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Elevator"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Sun loungers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""HDTV with DVD player, standard cable, premium cable"", ""Safe"", ""Kitchen"", ""Laundromat nearby"", ""Essentials"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Pool table"", ""Children's playroom"", ""Single level home"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Changing table"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Sound system with Bluetooth and aux"", ""Coffee"", ""BBQ grill"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer""]",,5,365,5,5,365,365,5.0,365.0,t,0,0,0,0,0,1,1,0,0,0.23,5.0,5.0,5.0,5.0,5.0
6195,1209593765624621120,20250609011815,303719667,29.95608,-90.07439,Central Business District,,Entire rental unit,Entire home/apt,2019-10-21,,within an hour,100%,100%,t,816,932,t,t,6,2.0,2 baths,2.0,3.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Free resort access"", ""Ceiling fan"", ""Outdoor dining area"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Elevator"", ""Paid parking garage on premises \u2013 1 space"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Free parking garage on premises \u2013 1 space"", ""Sun loungers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""HDTV with DVD player, standard cable, premium cable"", ""Safe"", ""Kitchen"", ""Laundromat nearby"", ""Essentials"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Pool table"", ""Single level home"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Changing table"", ""Shared outdoor pool - available all year, open specific hours, heated, rooftop"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Sound system with Bluetooth and aux"", ""Coffee"", ""Stainless steel single oven"", ""Private entrance"", ""Patio or balcony"", ""Freezer"", ""Shared BBQ grill: gas""]",$699.00,3,365,3,5,365,365,3.0,365.0,t,0,0,0,5,0,0,0,0,0,,,,,,
6196,1209593834726471152,20250609011815,303719667,29.95478,-90.07494,Central Business District,,Entire rental unit,Entire home/apt,2019-10-21,,within an hour,100%,100%,t,816,932,t,t,6,,2 baths,2.0,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Pool"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Stainless steel electric stove"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Free resort access"", ""Ceiling fan"", ""Outdoor dining area"", ""Paid parking on premises"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Elevator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Sun loungers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""HDTV with DVD player, standard cable, premium cable"", ""Safe"", ""Kitchen"", ""Laundromat nearby"", ""Essentials"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Pool table"", ""Single level home"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Changing table"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Sound system with Bluetooth and aux"", ""Coffee"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer"", ""Shared BBQ grill: gas""]",,5,365,5,5,365,365,5.0,365.0,t,0,0,0,0,0,1,1,0,0,0.23,5.0,5.0,5.0,5.0,5.0
6197,1209594079480886769,20250609011815,303719667,29.95417,-90.07437,Central Business District,,Entire rental unit,Entire home/apt,2019-10-21,,within an hour,100%,100%,t,816,932,t,t,6,2.0,2 baths,2.0,3.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Free resort access"", ""Building staff"", ""Ceiling fan"", ""Outdoor dining area"", ""Shared outdoor pool - available all year, heated, rooftop"", ""Self check-in"", ""Paid parking on premises"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Beach essentials"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Elevator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Sun loungers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""HDTV with DVD player, standard cable, premium cable"", ""Safe"", ""Kitchen"", ""Laundromat nearby"", ""Essentials"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Pool table"", ""Single level home"", ""Hot water kettle"", ""Hangers"", ""Fire pit"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Changing table"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Sound system with Bluetooth and aux"", ""Coffee"", ""BBQ grill"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer""]",$705.00,5,365,4,5,365,365,5.0,365.0,t,0,0,0,6,0,1,1,0,0,0.23,5.0,5.0,5.0,5.0,5.0
6198,1209594147108838839,20250609011815,303719667,29.956236848777305,-90.07371736650371,Central Business District,,Entire rental unit,Entire home/apt,2019-10-21,,within an hour,100%,100%,t,816,932,t,t,8,,3.5 baths,3.0,,"[""Pocket wifi"", ""Indoor fireplace: gas"", ""Record player"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Blender"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Air conditioning"", ""Outdoor furniture"", ""Fireplace guards"", ""Free resort access"", ""Stove"", ""Ceiling fan"", ""Outdoor dining area"", ""Shared outdoor pool - available all year, heated, rooftop"", ""Paid parking on premises"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Beach essentials"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Elevator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Sun loungers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""HDTV with DVD player, standard cable, premium cable"", ""Safe"", ""Kitchen"", ""Laundromat nearby"", ""Essentials"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Pool table"", ""Children's playroom"", ""Hot water kettle"", ""Single level home"", ""Hangers"", ""Fire pit"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Sound system with Bluetooth and aux"", ""Coffee"", ""BBQ grill"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer""]",,4,365,4,4,365,365,4.0,365.0,t,0,0,0,0,0,1,1,0,0,0.24,5.0,5.0,5.0,5.0,5.0
6199,1209594264229593854,20250609011815,303719667,29.95472884615418,-90.0728907930439,Central Business District,,Entire rental unit,Entire home/apt,2019-10-21,,within an hour,100%,100%,t,816,932,t,t,6,,2 baths,2.0,,"[""Dishes and silverware"", ""HDTV with standard cable, DVD player, premium cable"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Free resort access"", ""Ceiling fan"", ""Outdoor dining area"", ""Shared outdoor pool - available all year, heated, rooftop"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Free parking garage on premises \u2013 1 space"", ""Sun loungers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench, rowing"", ""Pool table"", ""Hot water kettle"", ""Hangers"", ""Fire pit"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Dining table"", ""Changing table"", ""Shared gym in building"", ""Wine glasses"", ""Sound system with Bluetooth and aux"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer""]",,1,365,1,5,365,365,1.1,365.0,t,0,0,0,0,0,1,1,0,0,0.23,5.0,5.0,5.0,5.0,5.0
6202,1210872495593357333,20250609011815,10041496,29.9415066,-90.0684083,Lower Garden District,,Entire rental unit,Entire home/apt,2013-11-15,"New Orleans, LA",within an hour,100%,,f,1,4,t,t,2,1.0,1 bath,1.0,1.0,"[""Washer"", ""Exterior security cameras on property"", ""TV"", ""Outdoor dining area"", ""Free parking on premises"", ""Pool"", ""Kitchen"", ""BBQ grill"", ""Wifi"", ""Air conditioning"", ""Exercise equipment""]",$107.00,30,365,30,30,365,365,30.0,365.0,t,29,59,89,89,89,0,0,0,0,,,,,,
6203,1210924833573942990,20250609011815,28372862,29.93333,-90.11297,Audubon,,Entire rental unit,Entire home/apt,2015-02-25,"New Orleans, LA",within a few hours,100%,69%,f,2,3,t,t,4,2.0,2 baths,2.0,3.0,"[""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Toaster"", ""Microwave"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Free street parking"", ""Hangers"", ""Iron"", ""Baking sheet"", ""Bathtub"", ""Cooking basics"", ""Private entrance"", ""Freezer""]",$116.00,30,365,30,30,365,365,30.0,365.0,t,0,13,43,318,151,2,2,0,1,0.33,3.5,4.0,4.0,4.0,5.0
6207,1212634432225245914,20250609011815,544931048,29.974266643068333,-90.0500739461244,St. Roch,,Entire rental unit,Entire home/apt,2023-11-04,"New Orleans, LA",,,,f,1,1,t,f,4,,1 bath,1.0,,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Outdoor dining area"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Sound system"", ""Microwave"", ""Pets allowed"", ""Refrigerator"", ""Dishwasher"", ""Hair dryer"", ""Washer"", ""Sun loungers"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Kitchen"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Clothing storage"", ""Freezer""]",,2,90,2,3,90,90,2.3,90.0,t,0,0,0,0,0,0,0,0,0,,,,,,
6215,1213715328211426146,20250609011815,8116233,29.9495976,-90.0490633,Algiers Point,,Entire rental unit,Entire home/apt,2013-08-12,"New Orleans, LA",within an hour,100%,95%,t,1,1,t,t,6,1.0,1 bath,3.0,3.0,"[""Books and reading material"", ""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Frigidaire refrigerator"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Toaster"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Bread maker"", ""Bed linens"", ""Hair dryer"", ""Oven"", ""Fire extinguisher"", ""EV charger - level 2, tesla only"", ""Dedicated workspace"", ""Kitchen"", ""Free street parking"", ""Smart lock"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""HDTV with Apple TV, Disney+, Hulu, HBO Max, Fire TV, Netflix, Amazon Prime Video"", ""Dining table"", ""Baby safety gates"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Freezer""]",$109.00,2,30,2,2,30,30,2.0,30.0,t,22,52,82,163,163,10,10,0,3,1.28,5.0,5.0,5.0,5.0,5.0
6226,1216087741469807272,20250609011815,84563075,29.95099,-90.06864,Central Business District,,Entire rental unit,Entire home/apt,2016-07-18,"Coldwater, Canada",within a few hours,90%,94%,t,33,62,t,t,5,,2 baths,2.0,,"[""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Hot tub"", ""Pool"", ""Carbon monoxide alarm"", ""Paid parking on premises"", ""Smoke alarm"", ""Wifi"", ""Air conditioning"", ""Exercise equipment""]",,4,4,4,4,4,4,4.0,4.0,t,0,0,0,0,0,0,0,0,0,,,,,,
6227,1217364052149588509,20250609011815,50668869,29.931111248444065,-90.09810080628591,Milan,,Entire rental unit,Entire home/apt,2015-12-06,"New Orleans, LA",within an hour,100%,98%,t,4,4,t,t,2,,1 bath,,,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Ceiling fan"", ""Coffee maker"", ""Smoke alarm"", ""Pets allowed"", ""Microwave"", ""Refrigerator"", ""HDTV"", ""Hair dryer"", ""Bed linens"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Kitchen"", ""Free street parking"", ""Hangers"", ""Iron"", ""Cooking basics"", ""Clothing storage"", ""Freezer""]",,30,365,30,30,365,365,30.0,365.0,t,0,0,0,0,0,4,4,0,0,1.35,5.0,5.0,5.0,5.0,4.75
6231,1218307127095895933,20250609011815,545764469,29.946067749659868,-90.07471426554338,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,6,2.0,2 baths,2.0,3.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Pool"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""Exercise equipment"", ""Dryer"", ""Stove"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Paid valet parking on premises"", ""First aid kit"", ""Washer"", ""Sun loungers"", ""Oven"", ""Babysitter recommendations"", ""Fire extinguisher"", ""TV"", ""Gym"", ""Dedicated workspace"", ""Body soap"", ""Cleaning available during stay"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Pool table"", ""Smart lock"", ""High chair"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Ping pong table"", ""Iron"", ""Barbecue utensils"", ""Cleaning products"", ""Baking sheet"", ""Paid street parking off premises"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Private entrance"", ""Clothing storage"", ""Freezer"", ""Crib""]",$156.00,1,365,2,5,365,365,2.4,365.0,t,10,24,38,282,129,8,8,1,2,1.06,5.0,5.0,5.0,5.0,4.88
